entry_time,exit_time,direction,entry_price,exit_price,size,pnl,pnl_percent,exit_reason,commission
2024-01-03 11:15:00,2024-01-03 11:25:00,short,44809.89,44358.36,0.022303232564055177,8.081838382567994,0.0808664672017715,take_profit,1.9887402170798132
2024-01-03 11:30:00,2024-01-03 11:55:00,short,44494.0,43702.88,0.022479740676899968,15.801529453397494,0.15798155256888627,take_profit,1.9826429909116654
2024-01-03 12:00:00,2024-01-03 12:05:00,short,42964.97,40887.99,0.02331652354518872,46.472793556712375,0.46389582955603215,take_profit,1.9551595161737678
2024-01-03 12:10:00,2024-01-03 12:50:00,short,41872.16,42769.28,0.02403604242004707,-23.597659618206386,-0.23446639485519624,stop_loss,2.0344452423338693
2024-01-03 13:15:00,2024-01-03 15:55:00,short,42567.44,43000.01,0.023588011118760667,-12.221831931646292,-0.1217215435083716,stop_loss,2.0183659620039975
2024-01-03 16:40:00,2024-01-03 18:55:00,short,42950.81,42255.72,0.02334901401915384,14.24017769108011,0.14199580170897746,take_profit,1.9894884634934522
2024-01-03 19:00:00,2024-01-03 19:25:00,short,42310.0,42673.55,0.023736305426450503,-10.646529336810175,-0.10601123847790188,stop_loss,2.0171954990240275
2024-01-03 19:50:00,2024-01-03 21:40:00,short,42617.57,42862.86,0.023540019519166382,-7.786342378563078,-0.07761362977757787,stop_loss,2.012210990706736
2024-01-03 22:20:00,2024-01-04 02:40:00,short,42780.36,42944.57,0.023432243099908073,-5.856536038918487,-0.058422820658825494,stop_loss,2.008727399482603
2024-01-04 02:45:00,2024-01-04 07:50:00,long,43066.92,42848.87,0.023262730230480644,-7.071074172064829,-0.07057987661991981,stop_loss,1.9986358453086266
2024-01-04 08:25:00,2024-01-04 08:30:00,long,42939.24,42854.0,0.023315434423163636,-3.9877142914011605,-0.03983145486506002,signal_reversal,2.0003066611707396
2024-01-04 08:35:00,2024-01-04 09:25:00,short,42782.84,42987.65,0.023391347160949226,-6.797069119788851,-0.06791986927469168,stop_loss,2.006287307754724
2024-01-04 10:10:00,2024-01-04 11:15:00,short,42939.4,43049.99,0.023290231257524927,-4.578379453563102,-0.04578065599426087,signal_reversal,2.0027127787935015
2024-01-04 11:20:00,2024-01-04 13:45:00,long,43105.99,43363.08,0.023189601215840527,3.956631325775929,0.03958172170503538,take_profit,2.0051832508045995
2024-01-04 13:50:00,2024-01-04 14:30:00,long,43474.9,43272.76,0.02300192481745989,-6.644972236011903,-0.06644929833076084,stop_loss,1.995363153410573
2024-01-04 14:40:00,2024-01-04 15:10:00,long,43458.07,43820.8,0.022995542232385976,6.334148092873513,0.06338319442165821,take_profit,2.0070249410799255
2024-01-04 15:15:00,2024-01-04 19:10:00,long,43888.61,44213.52,0.022784392096999045,5.395523361735091,0.0539565664075477,take_profit,2.0073534745007824
2024-01-04 19:15:00,2024-01-04 19:40:00,long,44353.97,44099.32,0.02255750389803769,-7.739553801604588,-0.07735571133767766,stop_loss,1.9952854339692583
2024-01-04 20:25:00,2024-01-04 22:00:00,long,44071.09,44524.16,0.022684732685038792,8.2680122741965,0.08270155106216047,take_profit,2.009759563414183
2024-01-04 22:05:00,2024-01-04 23:10:00,long,44518.24,44231.1,0.022475454937475204,-8.448283922647283,-0.08443490578243873,stop_loss,1.9946817919006659
2024-01-05 00:25:00,2024-01-05 01:15:00,long,44219.02,43977.68,0.022608435660117325,-7.450309279597306,-0.0745237456641953,stop_loss,1.9939894173846697
2024-01-05 01:45:00,2024-01-05 03:00:00,short,43173.06,43677.08,0.023138916669225705,-13.672094931793819,-0.13686084331293727,stop_loss,2.009618152170586
2024-01-05 03:30:00,2024-01-05 05:35:00,short,43518.0,43709.32,0.0229240918287215,-6.3854443423242655,-0.06400738085389947,stop_loss,1.9996070936532755
2024-01-05 05:50:00,2024-01-05 06:40:00,short,43541.1,43709.29,0.022897264510268914,-5.848886176436304,-0.05866649900898286,stop_loss,1.9977952584541219
2024-01-05 07:40:00,2024-01-05 08:15:00,short,43782.95,43801.51,0.022757424868594424,-2.4155745736676386,-0.024243332164690812,signal_reversal,1.9931967681064136
2024-01-05 08:20:00,2024-01-05 10:55:00,long,43916.0,43628.18,0.022682977449974027,-8.514377230467986,-0.08547321705073316,stop_loss,1.9857626608164674
2024-01-05 11:25:00,2024-01-05 14:30:00,long,43858.4,43767.08,0.02269335406604009,-4.060873136157489,-0.040800731444831484,signal_reversal,1.9885160428467146
2024-01-05 14:35:00,2024-01-05 16:55:00,short,43687.0,43225.99,0.02277309297173981,8.519345989179923,0.08563119692357042,take_profit,1.9792776017218923
2024-01-05 17:00:00,2024-01-05 17:50:00,short,43296.77,43584.31,0.022998021498031262,-8.610944047156103,-0.08647783194912713,stop_loss,1.9980929456121737
2024-01-05 18:20:00,2024-01-05 19:20:00,short,43452.0,43660.19,0.022896045126820384,-6.761252268288941,-0.06796055187333204,stop_loss,1.9945246333361515
2024-01-05 19:55:00,2024-01-05 20:30:00,short,43600.0,43769.68,0.022802817147334186,-5.8614568508207725,-0.05895634862385328,stop_loss,1.9922748372611008
2024-01-05 20:45:00,2024-01-05 23:05:00,long,43804.49,44207.79,0.02268298710791265,7.151667288043239,0.07197611934301779,take_profit,1.9963814125779984
2024-01-05 23:10:00,2024-01-06 00:40:00,long,44200.63,44027.88,0.022495875028647618,-5.870939946122663,-0.05904407018632993,stop_loss,1.9847775349237864
2024-01-06 00:55:00,2024-01-06 02:05:00,long,44068.8,43933.49,0.022549848297954117,-5.035658262568848,-0.05067355816359986,stop_loss,1.9844382893725645
2024-01-06 03:20:00,2024-01-06 05:00:00,long,43932.0,43846.01,0.022608603952622774,-3.928652117725348,-0.039553858235454334,stop_loss,1.9845382638393616
2024-01-06 05:15:00,2024-01-06 06:15:00,short,43782.46,43571.97,0.022676851041144128,2.7923269787563294,0.028124406440386853,take_profit,1.9809233968940518
2024-01-06 06:20:00,2024-01-06 08:20:00,short,43532.0,43696.94,0.02281373601793455,-5.7529156290824295,-0.05792725810897784,stop_loss,1.990018010284252
2024-01-06 09:50:00,2024-01-06 14:00:00,short,43685.44,43789.95,0.02272043648341,-4.361991859237579,-0.043947225894942286,stop_loss,1.9874790423565183
2024-01-06 14:15:00,2024-01-06 18:35:00,long,43861.07,44018.64,0.022619513513553017,1.576360456418422,0.015888871384122573,take_profit,1.9877962879121203
2024-01-06 18:40:00,2024-01-06 19:15:00,long,44045.55,43860.03,0.02252835307152565,-6.159828005026775,-0.062077912524648705,stop_loss,1.980367943197244
2024-01-06 20:00:00,2024-01-06 20:10:00,long,43957.4,43776.69,0.022559517142256683,-6.055969050092477,-0.06106914649183054,stop_loss,1.9792387073152908
2024-01-06 20:35:00,2024-01-06 21:00:00,long,43898.11,43773.68,0.02257619113724998,-4.788450551592863,-0.04831683869761143,stop_loss,1.9792950883848415
2024-01-06 21:15:00,2024-01-07 00:20:00,long,43855.62,44009.99,0.022587145658158874,1.5021443438368989,0.015164393981887686,take_profit,1.9846333314129811
2024-01-07 00:25:00,2024-01-07 00:35:00,long,43968.59,44161.11,0.02253252813663684,2.352177371942053,0.023742016744226754,take_profit,1.9857849449233638
2024-01-07 00:40:00,2024-01-07 01:30:00,long,44160.18,44017.31,0.022440096689833315,-5.184728015543355,-0.052320323422595336,stop_loss,1.9787114014668103
2024-01-07 02:15:00,2024-01-07 02:35:00,long,44069.37,43848.2,0.02247457216290791,-6.946610896622975,-0.07013659827676355,stop_loss,1.9759097713525078
2024-01-07 03:05:00,2024-01-07 04:10:00,long,43996.41,43897.99,0.022496053090450486,-4.191338633915553,-0.04234763700038379,stop_loss,1.9772770887532913
2024-01-07 04:20:00,2024-01-07 05:55:00,long,43978.98,43885.47,0.022495438531903996,-4.080097791232941,-0.04124116793977533,stop_loss,1.9765493341145521
2024-01-07 06:10:00,2024-01-07 08:30:00,long,44017.71,44150.59,0.02246637618146678,1.0045098719128291,0.010157661541229058,take_profit,1.9808221950804175
2024-01-07 08:35:00,2024-01-07 08:55:00,long,44124.81,44017.99,0.022414122179651386,-4.369920019686931,-0.044184394221754096,stop_loss,1.9756434884565761
2024-01-07 10:20:00,2024-01-07 10:30:00,long,43968.0,43937.63,0.022484122327418456,-2.659323733272543,-0.026900388919214566,signal_reversal,1.9764809381887856
2024-01-07 10:45:00,2024-01-07 11:15:00,short,43933.93,44020.28,0.022495505367232282,-3.92106129158615,-0.03967416755113839,stop_loss,1.9785744031256751
2024-01-07 11:20:00,2024-01-07 13:05:00,long,44019.99,44162.0,0.02244261872820618,1.208041505328115,0.012228083195839443,take_profit,1.9790347802644903
2024-01-07 13:10:00,2024-01-07 14:00:00,long,44230.01,44446.01,0.022338784371515662,2.8442629345431727,0.0287867852618618,take_profit,1.9809144897042104
2024-01-07 14:05:00,2024-01-07 15:20:00,long,44443.99,44283.98,0.022237631734536793,-5.531343375256144,-0.0559666155086424,stop_loss,1.9730999214130287
2024-01-07 16:20:00,2024-01-07 16:45:00,long,44141.09,43997.07,0.022377697245263093,-5.195165017497277,-0.05259456891526621,stop_loss,1.9723290602345576
2024-01-07 17:15:00,2024-01-07 18:15:00,short,43986.69,44134.48,0.0224444356143679,-5.29489306577522,-0.0536323988006374,stop_loss,1.9778299263277683
2024-01-07 19:00:00,2024-01-07 19:30:00,short,44079.97,44127.99,0.022384927718589256,-3.049453037850797,-0.030904730652039192,signal_reversal,1.9745288088042123
2024-01-07 19:35:00,2024-01-07 22:15:00,long,44184.51,43956.86,0.022325063624872105,-7.05006242743556,-0.0714710585225459,stop_loss,1.9677616932333934
2024-01-07 22:30:00,2024-01-07 22:40:00,short,43801.99,43978.45,0.022503931687602646,-5.946448810862046,-0.06032612673533763,stop_loss,1.975405025267703
2024-01-07 22:45:00,2024-01-08 02:10:00,short,43935.28,43681.0,0.022422125131784022,3.736954784768589,0.03793391552301449,take_profit,1.964543193741426
2024-01-08 02:15:00,2024-01-08 02:50:00,short,43696.8,43310.0,0.02255304830876505,6.761250522239329,0.06860758682558056,take_profit,1.962268563591059
2024-01-08 02:55:00,2024-01-08 04:35:00,short,43371.09,43593.18,0.022738007423624095,-7.0272782855628115,-0.07125812839843403,stop_loss,1.9773942168500502
2024-01-08 05:20:00,2024-01-08 06:20:00,short,43540.08,44049.73,0.022633615706772067,-13.517696344325598,-0.137170122333262,stop_loss,1.9824740993691812
2024-01-08 07:00:00,2024-01-08 09:30:00,long,43949.66,43828.22,0.022391929059921732,-4.68479192702727,-0.04760398146424849,stop_loss,1.9655160619903227
2024-01-08 10:15:00,2024-01-08 11:00:00,long,43887.98,44122.0,0.02241272416126185,3.272482303040254,0.03326879478162284,take_profit,1.9725434051781723
2024-01-08 11:05:00,2024-01-08 11:50:00,long,44149.99,44440.1,0.022287127085765617,4.491299844482063,0.04564438406441329,take_profit,1.9744185943694137
2024-01-08 11:55:00,2024-01-08 12:10:00,long,44635.99,45141.09,0.022054525237364047,9.159749820795698,0.09304664688741049,take_profit,1.9799908765968508
2024-01-08 12:15:00,2024-01-08 17:20:00,long,44845.33,45272.92,0.021971998933485577,7.414928931081434,0.07525237298956135,take_profit,1.9800780928875867
2024-01-08 17:25:00,2024-01-08 18:00:00,long,45296.78,45962.21,0.021769384839825632,12.499349680561377,0.12675757747018668,take_profit,1.986652073403799
2024-01-08 18:05:00,2024-01-08 18:35:00,long,45848.82,46638.08,0.021534533948593945,15.00468397641709,0.1519718719042283,take_profit,1.9916622878502135
2024-01-08 18:40:00,2024-01-09 00:35:00,long,46917.77,46334.88,0.021075883171570487,-14.250303498716061,-0.1441122734520416,stop_loss,1.9653819568393525
2024-01-09 01:10:00,2024-01-09 01:40:00,long,46748.01,46347.45,0.02112193457733801,-10.426958329865805,-0.10559924582886095,stop_loss,1.9663562155671874
2024-01-09 02:15:00,2024-01-09 07:20:00,long,46678.02,46898.0,0.02113126720044587,2.6710762765798837,0.02707997897083107,take_profit,1.9773798821742667
2024-01-09 07:25:00,2024-01-09 08:00:00,long,46908.34,46754.76,0.02103320690170265,-5.200315277318242,-0.052707706134984635,stop_loss,1.9700353613548653
2024-01-09 08:20:00,2024-01-09 08:40:00,long,46862.02,46678.0,0.02104289975352498,-5.840667676446321,-0.059229205228455116,stop_loss,1.9683532638027217
2024-01-09 09:30:00,2024-01-09 12:45:00,short,46586.11,46792.0,0.021154990668678667,-6.331014074483088,-0.06423977232698747,stop_loss,1.9754130457088501
2024-01-09 12:55:00,2024-01-09 13:15:00,short,46166.35,46750.01,0.02133362548550166,-14.433826676584022,-0.14655184133032037,stop_loss,1.9822428257160472
2024-01-09 14:00:00,2024-01-09 15:00:00,long,46847.21,46500.0,0.020992760044086536,-9.248511795222223,-0.09404129082607036,stop_loss,1.959615580314955
2024-01-09 15:05:00,2024-01-09 15:15:00,short,46522.69,46735.99,0.021119315909836876,-6.4743096078225,-0.06589444419486397,signal_reversal,1.969559524254386
2024-01-09 15:20:00,2024-01-09 18:30:00,long,46776.43,46505.26,0.020990912648199675,-7.65017358927871,-0.07791353252054468,stop_loss,1.9580678064664414
2024-01-09 18:50:00,2024-01-09 21:10:00,long,46650.34,47918.36,0.021031249477832296,24.679147040386717,0.25154185371425036,take_profit,1.988897922494279
2024-01-09 21:15:00,2024-01-09 21:30:00,long,46522.02,45893.99,0.02114230752382931,-15.23189109773578,-0.15486129149164177,signal_reversal,1.9538877035452846
2024-01-09 21:35:00,2024-01-10 01:05:00,short,46241.73,45714.63,0.02123751997081346,9.241371744672586,0.09410193779514861,take_profit,1.952925031943312
2024-01-10 01:10:00,2024-01-10 02:15:00,short,45745.14,46039.19,0.02148826742107317,-8.290911263270658,-0.0843443325345606,stop_loss,1.972286228104029
2024-01-10 02:40:00,2024-01-10 03:05:00,short,45901.32,46116.62,0.02139709076793661,-6.57570985679536,-0.06695187415089651,stop_loss,1.9689162144585448
2024-01-10 03:45:00,2024-01-10 07:10:00,short,46076.0,45887.49,0.02130170022186007,2.0566048134868584,0.020953752495876818,take_profit,1.9589786953360262
2024-01-10 07:15:00,2024-01-10 08:35:00,short,45872.0,45643.99,0.021400915589112602,2.921096786429535,0.02975540852807858,take_profit,1.958525977044073
2024-01-10 08:40:00,2024-01-10 08:55:00,short,45643.37,45329.94,0.021514513708834733,4.786047506627005,0.048738007294378195,take_profit,1.9572465251330722
2024-01-10 09:00:00,2024-01-10 09:40:00,short,45460.23,45678.42,0.021611714554305567,-6.685122487268586,-0.0680437934431909,stop_loss,1.9696624886647611
2024-01-10 10:35:00,2024-01-10 12:35:00,short,45636.72,45082.73,0.021513487430392716,9.966565154296076,0.10151267444286048,take_profit,1.9516917472671407
2024-01-10 12:40:00,2024-01-10 15:55:00,short,45012.98,45546.4,0.02183373903704624,-13.623802947417872,-0.13862209966991706,stop_loss,1.9772498702767045
2024-01-10 16:15:00,2024-01-10 17:20:00,short,45266.64,45576.0,0.021681292852861175,-8.676910638328186,-0.08841006091903454,stop_loss,1.9695858813670408
2024-01-10 17:30:00,2024-01-10 17:40:00,long,45664.09,46280.01,0.021473582135135224,11.251639525481519,0.11474572251412557,take_profit,1.9743691831910866
2024-01-10 17:45:00,2024-01-10 21:35:00,long,46105.99,45280.01,0.02129217377598345,-19.532716288178744,-0.1989689409120151,stop_loss,1.9458065926920236
2024-01-10 21:55:00,2024-01-10 22:50:00,long,45946.0,46925.0,0.021323803586056178,18.895640747908377,0.1928631436904192,take_profit,1.9803629628406236
2024-01-10 22:55:00,2024-01-11 00:20:00,long,46902.69,46344.98,0.0209291416684145,-13.623985295570996,-0.13878898417127017,stop_loss,1.9515936956795645
2024-01-11 00:35:00,2024-01-11 03:15:00,long,46588.14,46321.1,0.02104120587579094,-7.573766063674501,-0.07726198985407035,stop_loss,1.9549224466032706
2024-01-11 03:35:00,2024-01-11 05:05:00,long,46491.82,46310.33,0.02106850771821373,-5.778926279320395,-0.05899793770172859,stop_loss,1.9552028135418282
2024-01-11 05:45:00,2024-01-11 08:20:00,short,46050.38,46259.44,0.021257921777754523,-6.406496059736066,-0.06544350339780149,stop_loss,1.9623149328786
2024-01-11 09:35:00,2024-01-11 10:15:00,short,46226.07,46372.98,0.0211632683952994,-5.068794308253258,-0.05181254863327199,stop_loss,1.959698548299749
2024-01-11 10:20:00,2024-01-11 10:45:00,long,46472.52,46761.1,0.021040129668868236,4.110113165544045,0.04203481541349635,take_profit,1.961647454297987
2024-01-11 10:50:00,2024-01-11 12:35:00,long,46836.07,47309.91,0.02088558792733094,7.93013284019183,0.0810687190449591,take_profit,1.96629414329474
2024-01-11 12:40:00,2024-01-11 14:25:00,long,47287.43,47878.74,0.020703004401796544,10.271667896414147,0.10492087009169193,take_profit,1.9702256364121182
2024-01-11 14:30:00,2024-01-11 14:45:00,long,47890.33,48883.99,0.020463818859241256,18.35370609296734,0.18727907700782104,take_profit,1.9803721547062483
2024-01-11 14:50:00,2024-01-11 15:05:00,long,48652.18,47964.94,0.020181097924873746,-15.81909729782947,-0.16111449065591676,stop_loss,1.949839559939278
2024-01-11 16:45:00,2024-01-11 19:35:00,short,46276.6,46600.0,0.021182898032889214,-8.81794477127784,-0.08995401563641267,stop_loss,1.9673955474414384
2024-01-11 20:30:00,2024-01-12 00:15:00,short,46548.24,46229.66,0.021040338037091696,4.750952513485067,0.04850926694543005,take_profit,1.95207837837149
2024-01-12 00:20:00,2024-01-12 00:40:00,short,46162.13,46426.22,0.021226615840365722,-7.57107431402559,-0.07726644112825899,stop_loss,1.9653373367433256
2024-01-12 01:00:00,2024-01-12 04:50:00,short,46208.42,45886.58,0.02118896712875314,4.868059252995316,0.049719293583289914,take_profit,1.9513979277225204
2024-01-12 04:55:00,2024-01-12 05:30:00,short,45956.34,46127.44,0.021315785773560702,-5.609969073556053,-0.05726822022815695,stop_loss,1.9628381276996933
2024-01-12 06:45:00,2024-01-12 07:10:00,short,46189.56,45910.06,0.021196012723861474,3.972140838936476,0.040572021036788405,take_profit,1.9521447173828066
2024-01-12 07:15:00,2024-01-12 11:25:00,short,45962.01,46221.84,0.021309592760487554,-7.501271789551233,-0.07658800169966336,stop_loss,1.9644003025938703
2024-01-12 11:50:00,2024-01-12 14:35:00,short,45995.49,45399.9,0.021277772850653433,10.728138384103723,0.10961827126963895,take_profit,1.9446903480168825
2024-01-12 14:40:00,2024-01-12 15:20:00,short,45290.0,44742.0,0.02163290797555557,9.907179599749233,0.10111901081916537,take_profit,1.9476539708552192
2024-01-12 15:25:00,2024-01-12 16:15:00,short,44941.55,44008.0,0.021822681242032967,18.431446397227667,0.18793309309536563,take_profit,1.9411176762722735
2024-01-12 16:20:00,2024-01-12 18:30:00,short,44155.75,43458.03,0.022252781683305335,13.576560517286682,0.13817140915962275,take_profit,1.9496503187891432
2024-01-12 18:35:00,2024-01-12 20:05:00,short,43360.94,43691.44,0.022691987785881447,-9.47509350692573,-0.09629689301016077,stop_loss,1.9753915436919105
2024-01-12 20:55:00,2024-01-12 22:00:00,short,43653.38,42536.94,0.022518265745141517,23.1994360780869,0.2360068521612749,take_profit,1.940856530418786
2024-01-12 22:05:00,2024-01-13 04:40:00,short,42667.06,42839.92,0.023093186057850115,-5.9665167403448525,-0.060554202703443964,stop_loss,1.9746285983848684
2024-01-13 06:35:00,2024-01-13 07:05:00,short,43037.06,43206.01,0.02288078468760226,-5.839017688438312,-0.05929612059931705,stop_loss,1.97330911546781
2024-01-13 07:15:00,2024-01-13 09:10:00,long,43194.0,43038.17,0.022784132094239382,-5.515176456298269,-0.056040693151827047,stop_loss,1.9647251520529063
2024-01-13 10:00:00,2024-01-13 15:05:00,short,42806.01,43052.99,0.022977761394555252,-7.647895124802282,-0.07775520306611057,stop_loss,1.9728476155751196
2024-01-13 15:30:00,2024-01-13 15:45:00,long,43245.99,43010.97,0.02272630351439442,-7.301437705141883,-0.07429057815533807,stop_loss,1.9603018531889789
2024-01-13 15:50:00,2024-01-13 17:00:00,long,43066.1,42833.99,0.022804278788883872,-7.251990750038065,-0.07384232377670619,stop_loss,1.9588896003502156
2024-01-13 17:25:00,2024-01-13 18:15:00,long,42964.0,42787.65,0.022841591836769107,-5.986818909043681,-0.061004946001303094,stop_loss,1.9587041886294816
2024-01-13 18:45:00,2024-01-13 19:15:00,short,42765.29,42881.08,0.022933726622315517,-4.619686641371619,-0.047102771897489966,signal_reversal,1.964190435773685
2024-01-13 19:20:00,2024-01-13 19:55:00,long,42942.0,42786.25,0.02282859440920093,-5.512609027893625,-0.05623358250663686,stop_loss,1.9570554486605798
2024-01-13 20:00:00,2024-01-13 20:40:00,short,42728.43,42913.48,0.022929797332060107,-6.206910635728321,-0.06335170985688052,stop_loss,1.9637516394305319
2024-01-13 21:30:00,2024-01-13 23:45:00,long,42917.38,42821.54,0.022814383104316813,-4.142611044548014,-0.042308948029911544,signal_reversal,1.9560805678303708
2024-01-13 23:50:00,2024-01-14 02:20:00,short,42840.01,42669.86,0.022845916423667716,1.9336813360684035,0.01975726196142378,take_profit,1.9535513434186915
2024-01-14 02:25:00,2024-01-14 02:40:00,short,42679.71,42773.99,0.02293625369485163,-4.122417740714328,-0.04211221210265928,stop_loss,1.9599877423637428
2024-01-14 03:05:00,2024-01-14 04:40:00,short,42741.99,42576.11,0.022893188043154395,1.8443187258137401,0.01884842048767439,take_profit,1.9532033067846508
2024-01-14 04:45:00,2024-01-14 05:15:00,short,42601.07,42709.65,0.022973245655125707,-4.454299140809235,-0.04551311035145403,stop_loss,1.9598641275756457
2024-01-14 06:45:00,2024-01-14 11:00:00,long,42938.7,42808.7,0.022782231794794095,-4.91520727592416,-0.05024544292211921,stop_loss,1.9535171426009272
2024-01-14 11:25:00,2024-01-14 11:40:00,long,42930.12,42811.09,0.022775335723252875,-4.663733054206856,-0.04769872760663285,stop_loss,1.9527848430679267
2024-01-14 12:30:00,2024-01-14 13:50:00,short,42773.1,42917.99,0.022848040528605878,-5.268326089450106,-0.05390796785830333,stop_loss,1.957873497260414
2024-01-14 14:20:00,2024-01-14 15:45:00,short,42804.25,42910.88,0.022819105339426975,-4.389143782995716,-0.04493598883288398,stop_loss,1.9559425806526773
2024-01-14 15:50:00,2024-01-14 19:15:00,long,42919.83,42793.99,0.02274742876071195,-4.812305449506565,-0.04929046084292594,stop_loss,1.9497690142584871
2024-01-14 19:20:00,2024-01-14 20:00:00,short,42786.01,42470.02,0.022807327554074726,5.262425231642171,0.0539274332895274,take_profit,1.9444622021700213
2024-01-14 20:05:00,2024-01-14 21:25:00,short,42619.81,42254.01,0.02290861426470651,6.435629494477409,0.06591446090444694,take_profit,1.9443416035521328
2024-01-14 21:30:00,2024-01-14 21:50:00,short,42163.05,42508.0,0.023172051127101308,-9.95520093587888,-0.101895154643698,stop_loss,1.9620018995853514
2024-01-14 22:25:00,2024-01-14 23:35:00,short,42319.91,41840.01,0.023062639551476853,9.126810821112647,0.09351155992534044,take_profit,1.940949899641128
